0;13.0997715;0;13.0997715;0;26.7817955
0.83897233;-2.672653198;0.839074969;-2.676259995;0.838959694;5.046305656
1.676194668;-19.76693916;1.676398873;-19.78301239;1.676169395;-16.89417648
2.508844614;-38.17873383;2.509150505;-38.24206543;2.508807182;-39.85709381
3.33348608;-58.67640686;3.333892107;-58.83062363;3.333436012;-64.6674118
4.146489143;-82.19543457;4.146995068;-82.48506927;4.146427155;-92.2321701
4.945088863;-109.9070663;4.945692539;-110.3777466;4.945014954;-123.5959167
5.728234768;-143.3833313;5.728934288;-144.0827637;5.728149414;-160.111908
6.500097752;-184.9988098;5.788233757;-147.2487946;6.5;-204.1645508
6.8664217;-208.7711792;6.500890732;-186.078598;6.866318703;-229.1804352
7.157502651;-229.1484985;6.867259026;-210.2649231;7.157395363;-250.9303894
7.388795376;-246.3984833;7.158376217;-231.3885803;7.388684273;-269.8428345
7.57257843;-260.7286377;7.389697075;-250.0332642;7.572464943;-286.078064
7.718613148;-273.0710754;7.573502541;-267.0090332;7.718497276;-299.8540649
7.83465147;-283.8851929;7.719554901;-283.849762;7.834533691;-311.4135742
7.92685461;-306.5704346;7.835608006;-304.3401794;7.926735878;-321.071228
8.000119209;-334.0739136;7.92782259;-330.765686;8;-328.6818848
8.000119209;-640.6865234;8.001096725;-374.252655;8;145.8322296
8.019783974;633.3684692;8.001096725;208.528717;8.019663811;150.2938232
8.043297768;204.4835052;8.020763397;93.02903748;8.043177605;149.7774506
8.071415901;167.1020203;8.044280052;121.8287201;8.071295738;150.700531
8.105041504;133.7823029;8.072402;82.31175232;8.104920387;151.8272705
8.145251274;113.7683945;8.106031418;57.6287117;8.145129204;153.189621
8.193333626;117.795784;8.146245956;41.68559647;8.193210602;154.8261566
8.250831604;124.81604;8.19433403;33.50296021;8.250707626;156.7760315
8.319587708;118.6214676;8.251838684;39.86196136;8.319462776;159.0654907
8.401807785;101.45401;8.320603371;56.00905609;8.4016819;161.6689148
8.500126839;81.02861786;8.402833939;75.85823822;8.5;164.4669495
8.598446846;70.77552795;8.50116539;92.56686401;8.5983181;166.7749176
8.680666924;67.5311203;8.599496841;97.6667099;8.68053627;168.2172394
8.749423981;66.15403748;8.681727409;96.19515228;8.749292374;169.0177765
8.806921959;64.93331146;8.750492096;93.55157471;8.806789398;169.3753052
8.855004311;63.65113449;8.80799675;91.00839996;8.85487175;169.4399414
8.895213127;62.73454285;8.856084824;88.60121918;8.895080566;169.3228455
8.928837776;62.25860596;8.896298409;86.08766174;8.928705215;169.1021271
8.956956863;62.72556686;8.929926872;82.81400299;8.956823349;168.8320618
8.980470657;51.53752899;8.958049774;76.86169434;8.980337143;169.7774963
9.000134468;-20.60942459;8.981566429;92.83415222;9.000000954;165.7735748
9.000134468;236.6313934;9.001233101;76.45998383;9.000000954;550.5023804
9.0591259;261.3222046;9.001233101;282.949585;9.058992386;548.7711182
9.129669189;287.024231;9.060232162;282.2456665;9.129534721;545.4914551
9.214025497;311.135437;9.130784035;297.8760376;9.213890076;541.8168335
9.314900398;336.5467834;9.215149879;318.6276245;9.314763069;537.3461914
9.435527802;363.9020081;9.316036224;342.8980103;9.435388565;531.9432983
9.57977581;393.2200317;9.436678886;369.4967651;9.579633713;525.4700928
9.752268791;424.1960449;9.580944061;397.9683838;9.752124786;517.8046875
9.958538055;456.6925354;9.753458023;427.9919434;9.95839119;508.8261719
10.20519733;488.8787842;9.959752083;459.3860474;10.20504761;498.3218079
10.5001564;507.9420776;10.20644188;489.1724548;10.50000191;485.0013428
;;10.50143719;506.3657532;;
