0;13.30254364;0;13.30254364;0;30.49273872
0.83897233;2.985610962;0.839074969;3.031362057;0.838959694;19.58179092
1.676194668;25.263237;1.676398873;25.32878304;1.676169395;24.91732025
2.508844614;53.10281754;2.509150505;53.09350586;2.508807182;39.4204483
3.33348608;86.39577484;3.333892107;86.17144775;3.333436012;57.56934357
4.146489143;125.5927124;4.146995068;124.9546738;4.146427155;79.05679321
4.945088863;171.3710175;4.945692539;170.0308533;4.945014954;105.3796539
5.728234768;224.5128326;5.728934288;222.0343475;5.728149414;139.2661133
6.500097752;286.5333862;5.788233757;226.6114197;6.5;185.428894
6.8664217;320.6009521;6.500890732;282.0018921;6.866318703;214.2302856
7.157502651;349.9055176;6.867259026;314.191803;7.157395363;240.6987915
7.388795376;375.4268494;7.158376217;340.8457947;7.388684273;264.8866577
7.57257843;397.499176;7.389697075;362.3150024;7.572464943;286.5834045
7.718613148;415.5847778;7.573502541;378.081543;7.718497276;305.7305298
7.83465147;427.4677734;7.719554901;387.2042847;7.834533691;322.3621826
7.92685461;433.3535156;7.835608006;390.6436157;7.926735878;336.7103882
8.000119209;444.0715942;7.92782259;397.4381714;8;348.2866211
8.000119209;149.3208771;8.001096725;459.7385864;8;82.29425812
8.019783974;147.7905579;8.001096725;136.7042999;8.019663811;82.21253967
8.043297768;136.5555573;8.020763397;137.846756;8.043177605;82.12296295
8.071415901;120.3046112;8.044280052;137.0386047;8.071295738;82.0085144
8.105041504;104.7302551;8.072402;130.4812164;8.104920387;81.87077332
8.145251274;92.46965027;8.106031418;121.3517914;8.145129204;81.70553589
8.193333626;85.4553833;8.146245956;110.7474136;8.193210602;81.50856018
8.250831604;81.16051483;8.19433403;99.53044128;8.250707626;81.27600098
8.319587708;78.27181244;8.251838684;90.47261047;8.319462776;81.00572968
8.401807785;76.80258942;8.320603371;84.34156799;8.4016819;80.69910431
8.500126839;76.74116516;8.402833939;80.86987305;8.5;80.36519623
8.598446846;76.93761444;8.50116539;78.87054443;8.5983181;80.07546997
8.680666924;77.05502319;8.599496841;77.85147095;8.68053627;79.87274933
8.749423981;77.11466217;8.681727409;77.4356308;8.749292374;79.73444366
8.806921959;77.13368225;8.750492096;77.27848816;8.806789398;79.6424408
8.855004311;77.11566925;8.80799675;77.24503326;8.85487175;79.58300781
8.895213127;77.05482483;8.856084824;77.29428864;8.895080566;79.54607391
8.928837776;76.94007111;8.896298409;77.42531586;8.928705215;79.5243988
8.956956863;76.76213074;8.929926872;77.65753174;8.956823349;79.51280212
8.980470657;76.90660095;8.958049774;78.00980377;8.980337143;79.5052948
9.000134468;77.88446808;8.981566429;78.44232941;9.000000954;79.5050354
9.000134468;429.5981445;9.001233101;78.88516998;9.000000954;433.1797485
9.0591259;428.9657288;9.001233101;429.7681885;9.058992386;433.9988403
9.129669189;428.1546326;9.060232162;429.944458;9.129534721;434.934906
9.214025497;427.5087891;9.130784035;429.2293701;9.213890076;436.0752563
9.314900398;426.9403381;9.215149879;428.3414917;9.314763069;437.4819946
9.435527802;426.5397949;9.316036224;427.565033;9.435388565;439.2272034
9.57977581;426.4815369;9.436678886;427.0508423;9.579633713;441.4092407
9.752268791;426.9744873;9.580944061;426.9414063;9.752124786;444.1635132
9.958538055;428.3131714;9.753458023;427.4307861;9.95839119;447.6876831
10.20519733;431.3036804;9.959752083;428.8265686;10.20504761;452.2875977
10.5001564;437.9029846;10.20644188;431.9751587;10.50000191;458.4030457
;;10.50143719;438.3149414;;
